Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 10:17:01,93.0,93.0,
PLC - Height,2023/02/16 10:17:04,94.0,94.0,
PLC - Height,2023/02/16 10:17:07,95.0,95.0,
PLC - Height,2023/02/16 10:17:10,96.0,96.0,
PLC - Height,2023/02/16 10:17:13,97.0,97.0,
PLC - Height,2023/02/16 10:17:16,98.0,98.0,
PLC - Height,2023/02/16 10:17:19,99.0,99.0,
PLC - Height,2023/02/16 10:17:22,100.0,100.0,
PLC - Height,2023/02/16 10:17:25,99.0,99.0,
PLC - Height,2023/02/16 10:17:27,98.0,98.0,
PLC - Height,2023/02/16 10:17:30,97.0,97.0,
PLC - Height,2023/02/16 10:17:33,96.0,96.0,
PLC - Height,2023/02/16 10:17:36,95.0,95.0,
PLC - Height,2023/02/16 10:17:39,94.0,94.0,
PLC - Height,2023/02/16 10:17:42,93.0,93.0,
PLC - Height,2023/02/16 10:17:45,92.0,92.0,
PLC - Height,2023/02/16 10:17:48,91.0,91.0,
PLC - Height,2023/02/16 10:17:51,90.0,90.0,
PLC - Height,2023/02/16 10:17:55,89.0,89.0,
PLC - Height,2023/02/16 10:17:58,88.0,88.0,
PLC - Height,2023/02/16 10:18:02,87.0,87.0,
PLC - Height,2023/02/16 10:18:06,86.0,86.0,
PLC - Height,2023/02/16 10:18:09,85.0,85.0,
PLC - Height,2023/02/16 10:18:12,84.0,84.0,
PLC - Height,2023/02/16 10:18:15,83.0,83.0,
PLC - Height,2023/02/16 10:18:18,82.0,82.0,
PLC - Height,2023/02/16 10:18:21,81.0,81.0,
PLC - Height,2023/02/16 10:18:24,80.0,80.0,
PLC - Height,2023/02/16 10:18:27,81.0,81.0,
PLC - Height,2023/02/16 10:18:30,82.0,82.0,
PLC - Height,2023/02/16 10:18:32,83.0,83.0,
PLC - Height,2023/02/16 10:18:35,84.0,84.0,
PLC - Height,2023/02/16 10:18:37,85.0,85.0,
PLC - Height,2023/02/16 10:18:40,86.0,86.0,
PLC - Height,2023/02/16 10:18:42,87.0,87.0,
PLC - Height,2023/02/16 10:18:45,88.0,88.0,
PLC - Height,2023/02/16 10:18:47,89.0,89.0,
PLC - Height,2023/02/16 10:18:50,90.0,90.0,
PLC - Height,2023/02/16 10:18:52,91.0,91.0,
PLC - Height,2023/02/16 10:18:55,92.0,92.0,
PLC - Height,2023/02/16 10:18:58,93.0,93.0,
PLC - Height,2023/02/16 10:19:01,94.0,94.0,
PLC - Height,2023/02/16 10:19:04,95.0,95.0,
PLC - Height,2023/02/16 10:19:07,96.0,96.0,
PLC - Height,2023/02/16 10:19:10,97.0,97.0,
PLC - Height,2023/02/16 10:19:14,98.0,98.0,
PLC - Height,2023/02/16 10:19:17,99.0,99.0,
PLC - Height,2023/02/16 10:19:21,100.0,100.0,
PLC - Height,2023/02/16 10:19:24,99.0,99.0,
PLC - Height,2023/02/16 10:19:28,98.0,98.0,
PLC - Height,2023/02/16 10:19:32,97.0,97.0,
PLC - Height,2023/02/16 10:19:35,96.0,96.0,
PLC - Height,2023/02/16 10:19:39,95.0,95.0,
PLC - Height,2023/02/16 10:19:42,94.0,94.0,
PLC - Height,2023/02/16 10:19:46,93.0,93.0,
PLC - Height,2023/02/16 10:19:49,92.0,92.0,
PLC - Height,2023/02/16 10:19:52,91.0,91.0,
PLC - Height,2023/02/16 10:19:55,90.0,90.0,
PLC - Height,2023/02/16 10:19:58,89.0,89.0,
PLC - Height,2023/02/16 10:20:01,88.0,88.0,
PLC - Height,2023/02/16 10:20:04,87.0,87.0,
PLC - Height,2023/02/16 10:20:07,86.0,86.0,
PLC - Height,2023/02/16 10:20:09,85.0,85.0,
PLC - Height,2023/02/16 10:20:12,84.0,84.0,
PLC - Height,2023/02/16 10:20:14,83.0,83.0,
PLC - Height,2023/02/16 10:20:16,82.0,82.0,
PLC - Height,2023/02/16 10:20:19,81.0,81.0,
PLC - Height,2023/02/16 10:20:21,80.0,80.0,
PLC - Height,2023/02/16 10:20:23,81.0,81.0,
PLC - Height,2023/02/16 10:20:26,82.0,82.0,
PLC - Height,2023/02/16 10:20:28,83.0,83.0,
PLC - Height,2023/02/16 10:20:31,84.0,84.0,
PLC - Height,2023/02/16 10:20:33,85.0,85.0,
PLC - Height,2023/02/16 10:20:36,86.0,86.0,
PLC - Height,2023/02/16 10:20:39,87.0,87.0,
PLC - Height,2023/02/16 10:20:42,88.0,88.0,
PLC - Height,2023/02/16 10:20:45,89.0,89.0,
PLC - Height,2023/02/16 10:20:48,90.0,90.0,
PLC - Height,2023/02/16 10:20:51,91.0,91.0,
PLC - Height,2023/02/16 10:20:54,92.0,92.0,
PLC - Height,2023/02/16 10:20:57,93.0,93.0,
PLC - Height,2023/02/16 10:21:01,94.0,94.0,
PLC - Height,2023/02/16 10:21:04,95.0,95.0,
PLC - Height,2023/02/16 10:21:08,96.0,96.0,
PLC - Height,2023/02/16 10:21:11,97.0,97.0,
PLC - Height,2023/02/16 10:21:15,98.0,98.0,
PLC - Height,2023/02/16 10:21:19,99.0,99.0,
PLC - Height,2023/02/16 10:21:23,100.0,100.0,
PLC - Height,2023/02/16 10:21:27,99.0,99.0,
PLC - Height,2023/02/16 10:21:31,98.0,98.0,
PLC - Height,2023/02/16 10:21:34,97.0,97.0,
PLC - Height,2023/02/16 10:21:38,96.0,96.0,
PLC - Height,2023/02/16 10:21:41,95.0,95.0,
PLC - Height,2023/02/16 10:21:44,94.0,94.0,
PLC - Height,2023/02/16 10:21:47,93.0,93.0,
PLC - Height,2023/02/16 10:21:50,92.0,92.0,
PLC - Height,2023/02/16 10:21:53,91.0,91.0,
PLC - Height,2023/02/16 10:21:56,90.0,90.0,
PLC - Height,2023/02/16 10:21:59,89.0,89.0,
PLC - Height,2023/02/16 10:22:02,88.0,88.0,
PLC - Height,2023/02/16 10:22:04,87.0,87.0,
PLC - Height,2023/02/16 10:22:07,86.0,86.0,
PLC - Height,2023/02/16 10:22:09,85.0,85.0,
PLC - Height,2023/02/16 10:22:12,84.0,84.0,
PLC - Height,2023/02/16 10:22:14,83.0,83.0,
PLC - Height,2023/02/16 10:22:16,82.0,82.0,
PLC - Height,2023/02/16 10:22:18,81.0,81.0,
PLC - Height,2023/02/16 10:22:20,80.0,80.0,
PLC - Height,2023/02/16 10:22:23,81.0,81.0,
PLC - Height,2023/02/16 10:22:25,82.0,82.0,
PLC - Height,2023/02/16 10:22:27,83.0,83.0,
